FID,ID_PARADA,CODI_PARADA,NOM_PARADA,DESC_PARADA,CODI_INTERC,NOM_INTERC,NOM_TIPUS_PARADA,NOM_TIPUS_SIMPLE_PARADA,DESC_TIPUS_PARADA,TIPIFICACIO_PARADA,ADRECA,ID_POBLACIO,NOM_POBLACIO,ID_DISTRICTE,NOM_DISTRICTE,DATA,NOM_VIA,NOM_PROPERA_VIA,GEOMETRY,PUNTS_PARADA
PARADES_ACTIVES.691186,691186,1005,Pl Josep Maria Folch,Sant Pau/Lleialtat,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Rda. Sant Pau, 30",748,Barcelona,630,Ciutat Vella,2024-12-06,Ronda de Sant Pau,Carrer de la Lleialtat,POINT (2.166602053825943 41.376156281812854),1
PARADES_ACTIVES.696986,696986,1006,Ronda Sant Pau - Parlament,Rda. Sant Pau/Rda. Sant Antoni,0,,NOU4MD,Marquesina,Nova Marq. Pal·li Doble,NXB,"Rda. Sant Pau, 74-80",748,Barcelona,630,Ciutat Vella,2024-12-06,Ronda de Sant Pau,Ronda de Sant Antoni,POINT (2.163580695490226 41.3784470251624),1
PARADES_ACTIVES.698918,698918,1007,Meridiana - Biscaia,Av. Meridiana/Navas de Tolosa,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Av. Meridiana, 229",748,Barcelona,629,Sant Andreu,2024-12-06,Avinguda Meridiana,Carrer de les Navas de Tolosa,POINT (2.186756170578619 41.41679107529633),1
PARADES_ACTIVES.674389,674389,1008,Pg Maragall - Trinxant,Pg. Maragall/Navas de Tolosa,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Pg. Maragall, 88",748,Barcelona,629,Sant Andreu,2024-12-06,Passeig de Maragall,Carrer de les Navas de Tolosa,POINT (2.180738126907131 41.419026587653356),1
PARADES_ACTIVES.675624,675624,1010,Olvan,Olvan,0,,PALFIX,Pal,Parada Palfix,N,"Olvan, 22",748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer d'Olvan,Carrer de Sagàs,POINT (2.13327514204185 41.42968385534523),1
PARADES_ACTIVES.675199,675199,1011,Pl del Nou,Pl. del Nou,0,,MAR4OF,Marquesina,Marq. Pal·li 4m O-F,NXB,"Pl. del Nou, 3",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Carrer del Cisell,Plaça del Nou,POINT (2.1411387222492437 41.35325043705117),1
PARADES_ACTIVES.696050,696050,1014,Av Verge de Montserrat - Coronel Sanfeliu,Verge de Montserrat/Castella,0,,PALFIX,Pal,Parada Palfix,N,"Av. Verge de Montserrat, 115",750,El Prat de Llobregat,0,,2024-12-06,Avinguda de la Verge de Montserrat,Carrer de Castella,POINT (2.0951489648763557 41.325735272555875),1
PARADES_ACTIVES.696060,696060,1015,Av Verge de Montserrat - Ctra Marina,Verge de Montserrat/Enric Morera,0,,PALFIX,Pal,Parada Palfix,N,"Av. Verge de Montserrat, 46",750,El Prat de Llobregat,0,,2024-12-06,Avinguda de la Verge de Montserrat,Carrer d'Enric Morera,POINT (2.0987313061329194 41.327374111002534),1
PARADES_ACTIVES.696056,696056,1016,Plaça Pau Casals,Av. Verge de Montserrat/Jaume Casanovas,0,,PALFIX,Pal,Parada Palfix,N,"Av. Verge Montserrat, 118",750,El Prat de Llobregat,0,,2024-12-06,Avinguda de la Verge de Montserrat,Carrer de Jaume Casanovas,POINT (2.094454589296661 41.32572096749934),1
PARADES_ACTIVES.691726,691726,1017,Laureà Miró - Nord,Laureà Miró/Nord,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,Laureà Miró (Davant del 343-345),742,Esplugues de Llobregat,0,,2024-12-06,Carrer Laureà Miró,Carrer Nord,POINT (2.08220077409021 41.37809479493594),1
PARADES_ACTIVES.679676,679676,1018,Av Can Corts - Ctra d'Esplugues,Av. Can Corts/Revolt Negre,0,,FOSTER,Marquesina,Marq. Foster 4m,N,Av. Can Corts s/n,749,Cornellà de Llobregat,0,,2024-12-06,Avinguda Can Corts,Carrer Revolt Negre,POINT (2.068282537408551 41.35749421702858),1
PARADES_ACTIVES.681176,681176,1019,Pg Vall d'Hebron - Av Jordà,Pg. Vall d'Hebron/Natzaret,0,,NOU4OF,Marquesina,Nova Marq. Pal·li O-F,NXB,"Pg. Vall d'Hebron, 101",748,Barcelona,627,Horta-Guinardó,2024-12-06,Passeig de la Vall d'hebron,Carrer de Natzaret,POINT (2.1417203986553024 41.42432805509249),1
PARADES_ACTIVES.699612,699612,1020,Pg Vall d'Hebron - Natzaret,Pg. Vall d'Hebron/Natzaret,0,,PALFIX,Pal,Parada Palfix,NXB,"Pg. Vall Hebron, 93-101",748,Barcelona,627,Horta-Guinardó,2024-12-06,Passeig de la Vall d'hebron,Carrer de Natzaret,POINT (2.1403495421906342 41.42125111604019),1
PARADES_ACTIVES.675397,675397,1021,Ardena - Ronda de Dalt,Ardena/Dr. Joaquín Albarrán,0,,PALFIX,Pal,Parada Palfix,NXB,"Ardena, 21",748,Barcelona,624,Les Corts,2024-12-06,Carrer d'Ardena,Carrer del Doctor Joaquín Albarrán,POINT (2.1073319099796257 41.39061696538236),1
PARADES_ACTIVES.696793,696793,1022,Pg Calvell - Rambla del Poblenou,Pg. Calvell/Ptge. Aymar,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Pg. Calvell, 13",748,Barcelona,621,Sant Martí,2024-12-06,Passeig de Calvell,Passatge d'Aymar,POINT (2.2059161871732185 41.39701161738178),1
PARADES_ACTIVES.674553,674553,1023,Sant Adrià - Pg Enric Sanchis,Sant Adrià/Biosca,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Sant Adrià, 132-136",748,Barcelona,629,Sant Andreu,2024-12-06,Carrer de Sant Adrià,Carrer de Biosca,POINT (2.2040513591812396 41.436014607856265),1
PARADES_ACTIVES.675398,675398,1025,Ronda de Dalt - Moneders,Ronda de Dalt/Moneders ,0,,PALFIX,Pal,Parada Palfix,NXB,"Rda de Dalt, s/n ",748,Barcelona,624,Les Corts,2024-12-06,Ronda de Dalt,Carrer dels Moneders,POINT (2.1080937724913644 41.389977734028584),1
PARADES_ACTIVES.692551,692551,1028,Pg Torras i Bages - Joan Torras,Pg. Torras i Bages/Santa Marta,69,Sant Andreu,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Pg. Torras i Bages, 11",748,Barcelona,629,Sant Andreu,2024-12-06,Passeig de Torras i Bages,Carrer de Santa Marta,POINT (2.1910881122020425 41.43698206324763),1
PARADES_ACTIVES.676543,676543,1030,Av Ferrer i Guàrdia - Av Montanyans,Ferrer i Guàrdia/Foixarda,0,,PALFIX,Pal,Parada Palfix,N,Pl. Sant Jordi/Av. Estadi (dir. Espanya),748,Barcelona,623,Sants-Montjuïc,2024-12-06,Avinguda de Francesc Ferrer i Guàrdia,Carrer de la Foixarda,POINT (2.1451376651258793 41.36780413459026),1
PARADES_ACTIVES.694243,694243,1033,Guipúscoa - Verneda,Rbla. Guipúscoa/Ca n'Oliva ,0,,MONTMB,Monolit,Monolit Parada TMB,NXB,"Rbla Guipúscoa, 187-189",748,Barcelona,621,Sant Martí,2024-12-06,Rambla de Guipúscoa,Carrer de Ca N'oliva,POINT (2.208422474728865 41.4250659679751),1
PARADES_ACTIVES.691566,691566,1034,Laureà Miró - Primer de Maig,Laureà Miró/Antoni Maria Gallisà,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,"Laureà Miró, 117",742,Esplugues de Llobregat,0,,2024-12-06,Carrer Laureà Miró,Carrer Antoni Maria Gallissa i Soque,POINT (2.0921657066609067 41.37693344134698),1
PARADES_ACTIVES.675450,675450,1035,Via Favència - Molí,Via Favència/Molí,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Via Favència, 332-346",748,Barcelona,628,Nou Barris,2024-12-06,Via Favència,Carrer del Molí,POINT (2.1801462333535815 41.445945768886226),1
PARADES_ACTIVES.675347,675347,1036,Aribau - Laforja,Aribau/Oliana,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Aribau, 280",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Carrer d'Aribau,Carrer d'Oliana,POINT (2.147322891806602 41.39792631256793),1
PARADES_ACTIVES.694776,694776,1037,Pg Maragall - Manigua,Maragall/Manigua,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Pg. Maragall, 124-128",748,Barcelona,629,Sant Andreu,2024-12-06,Passeig de Maragall,Carrer de la Manigua,POINT (2.179568171185765 41.421798698580474),1
PARADES_ACTIVES.690732,690732,1040,Pl Urquinaona,Urquinaona/Trafalgar,29,Urquinaona,MONTMB,Monolit,Monolit Parada TMB,NXB,"Urquinaona, 10",748,Barcelona,630,Ciutat Vella,2024-12-06,Plaça d'Urquinaona,Carrer de Trafalgar,POINT (2.1733223521558496 41.38878269265671),1
PARADES_ACTIVES.694258,694258,1042,Policia Local,Riu Llobregat/Av. Onze de Setembre,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,"Riu Llobregat, 1",750,El Prat de Llobregat,0,,2024-12-06,Carrer del Riu Llobregat,Avinguda l'Onze de Setembre,POINT (2.0834195958420225 41.31763324669652),1
PARADES_ACTIVES.695959,695959,1043,Av Remolar - Av Onze de Setembre,Av. Remolar/Av. Onze de Setembre,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,"Av. Remolar, 104-106",750,El Prat de Llobregat,0,,2024-12-06,Avinguda del Remolar,Avinguda l'Onze de Setembre,POINT (2.0904140443034787 41.319686831440734),1
PARADES_ACTIVES.686098,686098,1044,La Granja,Av. Remolar/Av. Onze de Setembre,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,Av. Remolar,750,El Prat de Llobregat,0,,2024-12-06,Avinguda del Remolar,Avinguda l'Onze de Setembre,POINT (2.0912939143798432 41.318644476854494),1
PARADES_ACTIVES.697152,697152,1045,Pg Zona Franca - Motors,Pg. Zona Franca/Motors,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Pg. Zona Franca, 11-25",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Passeig de la Zona Franca,Carrer dels Motors,POINT (2.145138956711464 41.35147627190702),1
PARADES_ACTIVES.675357,675357,1047,Felip II - Ramon Albó,Felip II/Pas Sant Tarsici,31,Virrei Amat,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Felip II, 229-231",748,Barcelona,629,Sant Andreu,2024-12-06,Carrer de Felip II,Pas de Sant Tarsici,POINT (2.1777808869073128 41.42726133168422),1
PARADES_ACTIVES.690661,690661,1048,Felip II - Pl Congrés,Felip II (Pl. Congrés),0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Felip II, 187",748,Barcelona,629,Sant Andreu,2024-12-06,Carrer de Felip II,Plaça del Doctor Modrego,POINT (2.1798024891014016 41.42572098789272),1
PARADES_ACTIVES.690060,690060,1051,Jerez - Pl de la Ciutadella,Jerez/Pl. Ciutadella,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,NXB,Jerez/Pl. Ciutadella,748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de Jerez,Plaça de Ciutadella,POINT (2.155260857050822 41.431347138360266),1
PARADES_ACTIVES.675675,675675,1052,Parc de la Rambla,Rbla. Sant Just/Creu,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,Rbla. Sant Just s/n,744,Sant Just Desvern,0,,2024-12-06,Rambla de Sant Just,Carrer Creu,POINT (2.075102920630917 41.380881587889014),1
PARADES_ACTIVES.675677,675677,1053,El Parador,Rbla. Sant Just/Josep Anselm Clavé,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,Rbla. Sant Just s/n,744,Sant Just Desvern,0,,2024-12-06,Rambla de Sant Just,Carrer Josep Anselm Clavé,POINT (2.0740918483119124 41.382966886588385),1
PARADES_ACTIVES.691736,691736,1054,Casal de Joves,Hereter/Tudona,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,Hereter,744,Sant Just Desvern,0,,2024-12-06,Carrer Hereter,Carrer de la Tudona,POINT (2.071439915362997 41.382749333860126),1
PARADES_ACTIVES.682738,682738,1057,Constitució - Mossèn Amadeu Oller,Constitució/Viladecans,0,,NOU4OF,Marquesina,Nova Marq. Pal·li O-F,N,"Constitució, 15-17",748,Barcelona,623,Sants-Montjuïc,2024-12-06,Carrer de la Constitució,Carrer de Viladecans,POINT (2.1377498328633093 41.369927544888036),1
PARADES_ACTIVES.674804,674804,1058,Viladomat - Manso,Viladomat/Manso,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Viladomat, 29",748,Barcelona,622,Eixample,2024-12-06,Carrer de Viladomat,Carrer del Parlament,POINT (2.161440230222436 41.37648061080463),1
PARADES_ACTIVES.683095,683095,1059,Vilamarí - Av Mistral,Vilamarí/Av. Paral·lel,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,Vilamarí/Av. Mistral,748,Barcelona,622,Eixample,2024-12-06,Carrer de Vilamarí,Avinguda del Paral·lel,POINT (2.153416270514392 41.375731234682064),1
PARADES_ACTIVES.696215,696215,1061,Paral·lel - Vila i Vilà,Av. Paral·lel/Fontrodona,0,,FOSTER,Marquesina,Marq. Foster 4m,NXB,Av. Paral·lel/Fontrodona,748,Barcelona,623,Sants-Montjuïc,2024-12-06,Avinguda del Paral·lel,Carrer d'en Fontrodona,POINT (2.1670408277530555 41.37486065687178),1
PARADES_ACTIVES.675906,675906,1065,Pl de la Font Castellana - Tenerife,Pl. Font Castellana/Tenerife,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Pl. Font Castellana, 1-3",748,Barcelona,627,Horta-Guinardó,2024-12-06,Plaça de la Font Castellana,Carrer de Tenerife,POINT (2.1663457996411584 41.41520643822906),1
PARADES_ACTIVES.674798,674798,1066,Mallorca - Pau Claris,Mallorca/Pau Claris,15,Eixample Dret,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Mallorca, 281",748,Barcelona,622,Eixample,2024-12-06,Carrer de Mallorca,Carrer de Pau Claris,POINT (2.1644542000502525 41.395337842946304),1
PARADES_ACTIVES.698578,698578,1067,Pl Urquinaona - Pau Claris,Pl. Urquinaona/Pau Claris,0,,POSTOF,Pal,Parada Palfix O-F,N,"Pl. Urquinaona, 2",748,Barcelona,622,Eixample,2024-12-06,Plaça d'Urquinaona,Carrer de Pau Claris,POINT (2.1725427556979326 41.38910105907229),1
PARADES_ACTIVES.692556,692556,1069,Metro Urquinaona,Pl. Urquinaona/Pau Claris,29,Urquinaona,FOSTER,Marquesina,Marq. Foster 4m,NXB,Pl. Urquinaona dir. Catalunya,748,Barcelona,622,Eixample,2024-12-06,Plaça d'Urquinaona,Carrer de Pau Claris,POINT (2.172785700915153 41.389020284625204),2
PARADES_ACTIVES.674374,674374,1070,Gran Via - Pau Claris,Gran Via C.Catalanes/Pau Claris,26,Gran Via Centre,FOSTDB,Marquesina,Marq. Foster 4m Doble,NXB,"Gran Via Corts Catalanes, 642",748,Barcelona,622,Eixample,2024-12-06,Gran Via de les Corts Catalanes,Carrer de Pau Claris,POINT (2.169376984503604 41.390143208467066),2
PARADES_ACTIVES.698576,698576,1071,Pl Urquinaona,Pl. Urquinaona,0,,MAR4OF,Marquesina,Marq. Pal·li 4m O-F,N,"Pl. Urquinaona, 4",748,Barcelona,622,Eixample,2024-12-06,Plaça d'Urquinaona,Carrer de Pau Claris,POINT (2.1728522114648046 41.389337177114434),1
PARADES_ACTIVES.674425,674425,1072,Mallorca - Padilla,Mallorca/Padilla,19,Sagrada Família,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Mallorca, 443",748,Barcelona,622,Eixample,2024-12-06,Carrer de Mallorca,Carrer de Padilla,POINT (2.178123682749587 41.40559041282788),1
PARADES_ACTIVES.688054,688054,1075,Pl Universitat,Pl. Universitat/Gran Via C.Catalanes,22,Universitat,FOSTDB,Marquesina,Marq. Foster 4m Doble,NXB,"Universitat, 8",748,Barcelona,622,Eixample,2024-12-06,Plaça de la Universitat,Gran Via de les Corts Catalanes,POINT (2.163970342044979 41.386070445993425),2
PARADES_ACTIVES.674840,674840,1076,Pl Universitat - Pelai,Pl. Universitat/Pelai,22,Universitat,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Pl. Universitat, 7",748,Barcelona,630,Ciutat Vella,2024-12-06,Plaça de la Universitat,Carrer de Pelai,POINT (2.16449256095366 41.38562891981612),1
PARADES_ACTIVES.674790,674790,1078,València - Pg de Gràcia,València/Pg. Gràcia,25,Eixample Centre,FOSTER,Marquesina,Marq. Foster 4m,NXB,"València, 266",748,Barcelona,622,Eixample,2024-12-06,Carrer de València,Passeig de Gràcia,POINT (2.162947820525286 41.39234566903645),1
PARADES_ACTIVES.675215,675215,1079,Ronda Sant Pere - Pl Urquinaona,Rda. Sant Pere/Pg. Gràcia,0,,MAR4OF,Marquesina,Marq. Pal·li 4m O-F,N,"Rda. Sant Pere, 11",748,Barcelona,622,Eixample,2024-12-06,Ronda de Sant Pere,Passeig de Gràcia,POINT (2.1714476578344484 41.38858105315702),1
PARADES_ACTIVES.690454,690454,1080,Diagonal - Pau Claris,Av. Diagonal/Pau Claris,14,Jardinets de Gràcia,FOSTER,Marquesina,Marq. Foster 4m,NXB,"Av. Diagonal, 381-383",748,Barcelona,622,Eixample,2024-12-06,Avinguda Diagonal,Carrer de Pau Claris,POINT (2.160649044140958 41.39673660914659),1
PARADES_ACTIVES.688046,688046,1081,Gran Via - Pau Claris,Gran Via C.Catalanes/Pg. Gràcia,26,Gran Via Centre,MONTMB,Monolit,Monolit Parada TMB,NXB,"Gran Via Corts Catalanes, 617",748,Barcelona,622,Eixample,2024-12-06,Gran Via de les Corts Catalanes,Passeig de Gràcia,POINT (2.1690549291018546 41.39029536168582),1
PARADES_ACTIVES.681373,681373,1082,Ronda Sant Pere - Pl Catalunya,Rda. Sant Pere/Pg. Gràcia,0,,NOU4OF,Marquesina,Nova Marq. Pal·li O-F,N,"Rda. Sant Pere, 5",748,Barcelona,622,Eixample,2024-12-06,Ronda de Sant Pere,Passeig de Gràcia,POINT (2.170632850083557 41.388275030273185),1
PARADES_ACTIVES.674638,674638,1086,Camèlies - Praga,Camèlies/Praga,92,Pl. Sanllehy,PALFIX,Pal,Parada Palfix,NXB,"Camèlies, 54-56",748,Barcelona,627,Horta-Guinardó,2024-12-06,Carrer de les Camèlies,Carrer de Praga,POINT (2.162951664615313 41.41307749564795),1
PARADES_ACTIVES.675631,675631,1088,Casanova - París,Casanova/París,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"Casanovas, 178",748,Barcelona,622,Eixample,2024-12-06,Carrer de Casanova,Carrer de París,POINT (2.151077953373432 41.39128594527305),1
PARADES_ACTIVES.674793,674793,1089,Rosselló - Bailèn,Rosselló/Bailèn,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Rosselló, 290 Bis",748,Barcelona,622,Eixample,2024-12-06,Carrer del Rosselló,Carrer de Bailèn,POINT (2.1659905762102842 41.39976539667406),1
PARADES_ACTIVES.676836,676836,1090,Metro Maresme - Fòrum,Llull/Rbla. Prim,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,N,"C. Llull, 402",748,Barcelona,621,Sant Martí,2024-12-06,Carrer de Llull,Rambla de Prim,POINT (2.2171673222573944 41.41223609855138),1
PARADES_ACTIVES.675127,675127,1092,Metro La Pau,Guipúscoa/Camp Arriassa,60,La Pau,PALFIX,Pal,Parada Palfix,NXB,"Rbla Guipúscoa, 145",748,Barcelona,621,Sant Martí,2024-12-06,Rambla de Guipúscoa,Rambla de Prim,POINT (2.2054850530923256 41.42286572552068),1
PARADES_ACTIVES.674416,674416,1095,Av dels Quinze - Pg Maragall,Quinze/Maragall,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Av. dels Quinze, 5",748,Barcelona,628,Nou Barris,2024-12-06,Avinguda dels Quinze,Passeig de Maragall,POINT (2.1758739443377344 41.42639993364296),1
PARADES_ACTIVES.691338,691338,1098,Diagonal - Francesc Macià,Av. Diagonal/Pl. Francesc Macià,46,Francesc Macià,FOSTDB,Marquesina,Marq. Foster 4m Doble,NXB,"Av. Diagonal, 598",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Avinguda Diagonal,Plaça de Francesc Macià,POINT (2.145855117579943 41.393154311948074),2
PARADES_ACTIVES.674691,674691,1099,Josep Tarradellas - Comte Borrell,Josep Tarradellas/Pl. Francesc Macià,0,,PALFIX,Pal,Parada Palfix,NXB,"Josep Tarradellas, 132",748,Barcelona,622,Eixample,2024-12-06,Avinguda de Josep Tarradellas,Plaça de Francesc Macià,POINT (2.1442614972092335 41.39152418193408),1
PARADES_ACTIVES.695823,695823,1101,Pl Vila - Metro Sta Coloma,Pl. de la Vila/Sant Carles,0,,FOSTDB,Marquesina,Marq. Foster 4m Doble,NXB,"Pl. de la Vila, s/n",751,Santa Coloma de Gramenet,0,,2024-12-06,Plaça de la Vila,Carrer Sant Carles,POINT (2.208149381631416 41.45115819085002),2
PARADES_ACTIVES.676679,676679,1102,Av Barcelona - Francesc Macià,Francesc Macià/Av. Barcelona,0,,MAR4MS,Marquesina,Marq. Pal·li 4m Simple,N,Av. Barcelona/Francesc Macià,752,Sant Joan Despí,0,,2024-12-06,Carrer Francesc Macià,Carrer Francesc Macià,POINT (2.0603750051572267 41.366536292632006),1
PARADES_ACTIVES.696950,696950,1103,Pl Catalunya - Portal de l'Àngel,Pl. Catalunya/Portal de l'Angel,27,Catalunya,NOU4MD,Marquesina,Nova Marq. Pal·li Doble,NXB,"Pl. Catalunya, 18",748,Barcelona,630,Ciutat Vella,2024-12-06,Plaça de Catalunya,Avinguda del Portal de l'àngel,POINT (2.1708450202707956 41.38643464506193),2
PARADES_ACTIVES.685616,685616,1104,Sardenya - Camèlies,Sardenya/Camèlies,92,Pl. Sanllehy,MONTMB,Monolit,Monolit Parada TMB,NXB,"Sardenya, 561-563",748,Barcelona,626,Gràcia,2024-12-06,Carrer de Sardenya,Carrer de la Providència,POINT (2.1615325065523847 41.41311409441618),1
PARADES_ACTIVES.675125,675125,1108,Av Marquès de l'Argentera - Pg Picasso,Marqués de l'Argentera/Comerç,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Av. Marquès Argentera, 21",748,Barcelona,630,Ciutat Vella,2024-12-06,Avinguda del Marquès de l'Argentera,Carrer del Comerç,POINT (2.18518873883208 41.385091455749),1
PARADES_ACTIVES.693519,693519,1109,Pallars - Pere IV,Pallars/Badajoz,95,Almogàvers,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Pallars, 146-148",748,Barcelona,621,Sant Martí,2024-12-06,Carrer de Pallars,Carrer de Badajoz,POINT (2.1946184046906225 41.398714479795345),1
PARADES_ACTIVES.695942,695942,1111,Rambla Prim - Marroc,Rambla Prim/Jubany,0,,MONTMB,Monolit,Monolit Parada TMB,NXB,"Rambla Prim, 95",748,Barcelona,621,Sant Martí,2024-12-06,Rambla de Prim,Carrer de Jubany,POINT (2.2112066408122035 41.41708577254121),1
PARADES_ACTIVES.694007,694007,1113,Rambla Prim - Cristóbal de Moura,Rambla Prim/Pl. Germans Serra,55,Besòs Mar,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Rbla. Prim, 92-98",748,Barcelona,621,Sant Martí,2024-12-06,Rambla de Prim,Plaça dels Germans Serra,POINT (2.212900408298988 41.4164647952347),1
PARADES_ACTIVES.694225,694225,1116,Gran de Gràcia - Lesseps,Gran de Gràcia/Pl. Lesseps,13,Lesseps,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Pl. Lesseps, 4-5",748,Barcelona,626,Gràcia,2024-12-06,Carrer Gran de Gràcia,Plaça de Lesseps,POINT (2.1500790408951804 41.40617556695725),1
PARADES_ACTIVES.680459,680459,1117,Gran de Gràcia - Pl Trilla,Gran de Gràcia/Pl. Trilla,0,,MONEMT,Monolit,Monolit Parada EMT,NXB,"Gran de Gràcia, 198",748,Barcelona,626,Gràcia,2024-12-06,Carrer Gran de Gràcia,Plaça de Trilla,POINT (2.152181294763882 41.40347389995333),1
PARADES_ACTIVES.694229,694229,1118,Av Riera de Cassoles - Pl Lesseps,Riera de Cassoles/Gran de Gràcia,13,Lesseps,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Av. Riera de Cassoles, 66-68",748,Barcelona,626,Gràcia,2024-12-06,Avinguda de la Riera de Cassoles,Carrer Gran de Gràcia,POINT (2.150125985286018 41.40574352845487),2
PARADES_ACTIVES.689808,689808,1119,Av República Argentina - Escipió,República Argentina/Escipió,0,,MONEMT,Monolit,Monolit Parada EMT,NXB,"República Argentina, 37-39",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Avinguda de la República Argentina,Carrer d'Escipió,POINT (2.147060765840093 41.408629433649295),1
PARADES_ACTIVES.683086,683086,1120,Mitre - Berna,Rda.General Mitre/Septimània,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Rda. General Mitre, 216",748,Barcelona,625,Sarrià-St. Gervasi,2024-12-06,Ronda del General Mitre,Carrer de Septimània,POINT (2.1466372307710144 41.40562230358714),1
PARADES_ACTIVES.683417,683417,1122,Pl Lesseps - Riera de Vallcarca,Lesseps/República Argentina,13,Lesseps,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Pl. Lesseps, s/n",748,Barcelona,626,Gràcia,2024-12-06,Plaça de Lesseps,Avinguda de la República Argentina,POINT (2.1495106033214864 41.40674453810915),2
PARADES_ACTIVES.674631,674631,1123,Av Riera de Cassoles - Carolines,Riera de Cassoles/Carolines,0,,NOU4MS,Marquesina,Nova Marq. Pal·li Simple,NXB,"Av. Riera de Cassoles, 34",748,Barcelona,626,Gràcia,2024-12-06,Avinguda de la Riera de Cassoles,Carrer de les Carolines,POINT (2.1500811147358188 41.40363791933784),1
