stop_id,stop_name,coordinates
527,Ganduxer - Emancipació,POINT (2.1312771258225487 41.40315309506873)
528,Via Augusta - Alt de Gironella,POINT (2.1336823586771434 41.39769942638816)
529,Mitre - Mandri,POINT (2.1353673656170553 41.400649896029094)
531,Pg Bonanova - Anglí,POINT (2.1234465072473703 41.40097712745686)
532,Pg Bonanova - Escoles Pies,POINT (2.1277225581149275 41.403365739787205)
533,Av de Vallcarca - Gomis,POINT (2.1443999727020224 41.41188167625373)
534,Pl Alfonso Comín - Av República Argentina,POINT (2.1382620127469254 41.41449581491972)
536,Av Barcelona - Mare de Déu de Montserrat,POINT (2.067861183107686 41.3680824299197)
537,Av Barcelona - Gran Capità,POINT (2.067658766750923 41.36815801234528)
540,Gran Via - Agricultura,POINT (2.203370487979421 41.41596817746986)
541,Guipúscoa - Treball,POINT (2.199803510609551 41.41815999346152)
542,Guipúscoa - Cantàbria,POINT (2.2017544697962985 41.42006283105021)
544,Gran Vista - Doctor Bové,POINT (2.1580386352825833 41.419004452022165)
545,Gran Vista - IES Ferran Tallada,POINT (2.1616667897990784 41.420790639114905)
546,IES Ferran Tallada,POINT (2.1618408302363945 41.42069218260206)
547,Metro Zona Universitària,POINT (2.1114428497521156 41.38472912005672)
548,Zona Universitària - Facultat d'Economia i Empresa,POINT (2.1110235016421823 41.38469485766946)
549,Av d'Esplugues - Av Pearson,POINT (2.1116253945001375 41.392138030433614)
550,Av d'Esplugues - Dr Joaquim Albarrán,POINT (2.109028661497173 41.38993964592103)
552,Av d'Esplugues - Eduard Toldrà,POINT (2.1065756148963573 41.387881435207895)
554,Sor Eulàlia d'Anzizu - González Tablas,POINT (2.1086664426678317 41.38703485164699)
556,Zona Universitària,POINT (2.110913597933213 41.38459458012314)
557,Pl Lesseps - Av Riera de Cassoles,POINT (2.1498361637899537 41.406118099836135)
559,Pl Molina,POINT (2.1473767661894496 41.40140739913314)
560,Villarroel - Gran Via,POINT (2.159201020359802 41.38329051494962)
561,Pg de Gràcia - Casp,POINT (2.1692509793401307 41.3889120165609)
562,Balmes - Gran Via,POINT (2.1647363781677647 41.38761347004004)
564,Muntaner - Diputació,POINT (2.15995138722554 41.38614047375658)
565,Rambla Prim - Bernat Metge,POINT (2.211278864990712 41.41767481068435)
567,Bilbao - Andrade,POINT (2.1936912962224553 41.41007311829207)
569,Extremadura - Pl Clementina Arderiu,POINT (2.211272437592486 41.422486919689824)
571,Sant Pere d'Abanto - Moianès,POINT (2.1429751904273826 41.37172257184748)
572,Besòs - Verneda,POINT (2.210390544298287 41.42229356356637)
574,Rambla Prim - Andrade,POINT (2.207256636905464 41.420009657048794)
577,Metro Pg de Gràcia,POINT (2.16752004633263 41.38991872564971)
578,Bac de Roda - Bolívia,POINT (2.2011327364605267 41.40976260520455)
581,Parc de Bellvitge,POINT (2.1112095900337233 41.34991225714466)
584,Metro Pl de Sants,POINT (2.136810032896689 41.37531214887064)
585,La Granja,POINT (2.0916169305926964 41.31788228263251)
586,Pg Valldaura - Mercat Guineueta,POINT (2.1697281744332333 41.439011724072245)
588,Sant Adrià - Bon Pastor,POINT (2.207896395186475 41.436475713591335)
589,Lima - Sas,POINT (2.2048191222772333 41.439207876410194)
590,Can Clota,POINT (2.0928591738742157 41.377089552304675)
591,Av d'Esplugues - Hospital Sant Joan de Déu,POINT (2.1039729533669567 41.384923590466386)
592,Laureà Miró - Josep Campreciós,POINT (2.086646248695001 41.377485247461074)
594,Av Catalunya - Puigcerdà,POINT (2.183455600788764 41.49599262838888)
597,Ctra de L'Hospitalet - Av Fama,POINT (2.0799239690302107 41.35382047288051)
598,Parc de Can Mercader,POINT (2.08452788403706 41.35578280020801)
603,Lima - Ciutat d'Asunción,POINT (2.2007921375871833 41.439198170770275)
604,Pi i Margall - Pl Joanic,POINT (2.163355806283944 41.406435393978136)
605,Pg Vall d'Hebron - Av de Vallcarca,POINT (2.1394147032240336 41.418432288161505)
607,Pg Vall d'Hebron - Velòdrom,POINT (2.1497353893209006 41.43718984308945)
609,Rubió i Ors - Sant Isidre,POINT (2.073600262956358 41.352509663801584)
610,Santaló - Plató,POINT (2.140716602603972 41.3997914852557)
611,Pl d'Adrià,POINT (2.1392402850786576 41.4009953534139)
612,Muntaner - Pl Bonanova,POINT (2.1341703989479153 41.405791768817515)
613,Muntaner - Mitre,POINT (2.1375401506292695 41.403055091811055)
614,Pg Vall d'Hebron - Av Can Marcet,POINT (2.1483450426991197 41.43562485256314)
615,Campoamor - Av Estatut de Catalunya,POINT (2.154373454527756 41.43513057424631)
616,Campoamor - Rectoria,POINT (2.15805126685952 41.432918610521064)
618,Cantàbria - Pl del Ram de l'Aigua,POINT (2.2011616818554027 41.420010454316156)
619,Cantàbria - Menorca,POINT (2.198676582500794 41.42155813636604)
621,Bac de Roda - Rambla de Guipúscoa,POINT (2.194212273200702 41.414991008876385)
622,Pg Bonanova,POINT (2.1233446940226632 41.39996853068907)
623,Palamós - Sa Tuna,POINT (2.1876071776342947 41.45149078786426)
624,Palamós - Plaça de l'Aigua,POINT (2.187398657804103 41.451127928565676)
626,Av Mare de Déu de Montserrat - La Bisbal,POINT (2.171696112994583 41.417987621013815)
627,Londres - Calàbria,POINT (2.14403576545303 41.38847338078833)
628,París - Josep Tarradellas,POINT (2.1431904496131393 41.38599115848863)
629,Numància - Berlín,POINT (2.139451383449989 41.38275891970064)
630,Av de Sarrià - Josep Tarradellas,POINT (2.1448073579952696 41.39040345199265)
632,Fructuós Gelabert - Sant Martí de l'Erm,POINT (2.0674270894131257 41.37277864959175)
633,Pg de Sant Joan - Indústria,POINT (2.164759578413623 41.40275197321476)
634,Lepant - Sant Antoni Maria Claret,POINT (2.1715695870352665 41.408205322449234)
635,Dos de Maig - Sant Antoni Maria Claret,POINT (2.1759785312957836 41.41156999076191)
638,Av de la Ribera - Mercat Municipal,POINT (2.190971433501584 41.484987809286025)
639,Av Mossèn Joaquim Castellví - Rbla Països Catalans,POINT (2.1882996090766262 41.487510486565945)
640,Rambla dels Països Catalans - Torras i Bages,POINT (2.186708746179941 41.489369016835184)
641,Gran de Sant Andreu - Fabra i Puig,POINT (2.1899926004474426 41.42932664924555)
642,La Miranda - Pl Catalunya,POINT (2.0782319528467172 41.3600201833313)
643,Ctra d'Esplugues - Les Garrigues,POINT (2.079058588945099 41.367585554241295)
644,Av de Cornellà - Milà i Pi,POINT (2.0829277964936916 41.37185623481674)
645,Av de Cornellà - Gall,POINT (2.0808046701188783 41.36971552374502)
647,Rambla Marina - Av Granvia,POINT (2.111914409224799 41.34975497486148)
648,Escola La Marina,POINT (2.109416632968591 41.35253167657544)
649,Pg Maragall - Mossèn Josep Bundó,POINT (2.168142142493157 41.42736766944424)
650,Pl Catalana - Mascaró,POINT (2.173151247177061 41.421847252298086)
651,Mercat Mare de Déu de la Mercè,POINT (2.17321155765545 41.430275748326956)
652,Pg Maragall - Amílcar,POINT (2.1729629905068797 41.42627504140939)
654,Av Miramar - Fundació Joan Miró,POINT (2.159774054918146 41.3677695849906)
655,Av Miramar - Estació del Funicular,POINT (2.1629426057175962 41.36887582774872)
656,Av Miramar - Escoles del Bosc,POINT (2.161944164790583 41.36893743579472)
657,Fundació Joan Miró - Pl Neptú,POINT (2.15963103228492 41.36786114804723)
659,Ctra d'Esplugues - Can Maragall,POINT (2.0716819915589957 41.356136224657035)
662,Ciutadella - Vila Olímpica,POINT (2.195587348453289 41.38837292622365)
663,Can Peixauet,POINT (2.210815487402511 41.44472024085995)
666,Banús - Metro Santa Rosa,POINT (2.2140529109801244 41.44632383236953)
669,Bucle Entrada Recinte Cementiri,POINT (2.156183559433939 41.46622615965342)
670,Agrupació número 1.2 - Jardí del Repòs,POINT (2.158058260895946 41.4605269593366)
671,Agrupacions números 8 i 14,POINT (2.162562677675237 41.45841844723271)
673,Agrupació número 12·13 - Fossar,POINT (2.1628490035441725 41.459294050577576)
674,Agrupació número 14·15,POINT (2.161237913830405 41.460035991416476)
675,Agrupació número 15,POINT (2.159489527298877 41.460616593336454)
676,Agrupació número 16 entrada,POINT (2.158922936470257 41.462296524698225)
678,Agrupació número 16 sortida,POINT (2.158824808653675 41.4623288558808)
679,Agrupació número 15 - Columbaris,POINT (2.1580262745806795 41.46147960985676)
680,Bucle Sortida Recinte Cementiri,POINT (2.1560244827139106 41.466161509352375)
681,Av Jordà - Idumea,POINT (2.1389194772613536 41.42664712845293)
682,Cementiri de l'Est,POINT (2.201577472634357 41.394426681967566)
683,Natzaret - Lledoner,POINT (2.1362333767163943 41.4258673642365)
684,Pl Sant Agustí,POINT (2.155914022501985 41.35783967616136)
685,Via Santa Eulàlia - Rda Litoral,POINT (2.1545268102460775 41.35312634400056)
686,Pl de l'Esperança,POINT (2.1562535073486635 41.35385556789437)
687,Pl de la Caritat,POINT (2.1546732699282853 41.355256258846644)
688,Pl Sant Rafael,POINT (2.1538482172434077 41.35506795910191)
689,Pl Sant Francesc,POINT (2.157700229793077 41.35642798191159)
690,Via Sant Jordi - Via Sant Sever,POINT (2.157998725451068 41.35532926872351)
691,Via Sant Jaume - Via Santíssima Trinitat,POINT (2.154739804219873 41.35626835091771)
692,Via Santíssima Trinitat,POINT (2.152033631320056 41.35620497838736)
693,Via Santíssima Trinitat - Pl Sant Agustí,POINT (2.1543740865189043 41.3568808108822)
694,Via Sant Antoni Abat - Via Santíssima Trinitat,POINT (2.151378620187766 41.35555699568323)
695,Via Sant Jaume,POINT (2.1532178529109585 41.35570005299164)
696,Via Sant Francesc,POINT (2.153537861036459 41.35472460698289)
697,Pallars - Zamora,POINT (2.1909147766460304 41.395974177349736)
698,Av Icària - Joan Miró,POINT (2.19631110202709 41.39042341607893)
699,Benet Mateu - Manuel de Falla,POINT (2.1262403689870064 41.393853383169024)
700,Pg Calvell - Rambla del Poblenou,POINT (2.2065192457703917 41.39744707243207)
701,Els Vergós,POINT (2.1270028179742924 41.39707567505756)
702,Pl Artós,POINT (2.1256185380706385 41.39554671841874)
703,Ronda Sant Antoni - Pl Goya,POINT (2.1637752622734223 41.38304363381482)
704,Parc de la Vall d'Hebron,POINT (2.1457284516205744 41.43131227844917)
705,Meridiana - Josep Estivill,POINT (2.18708163009213 41.417944642912275)
707,Sants - Badal,POINT (2.1318799852302788 41.3754176153667)
708,Pl de Sants,POINT (2.1343165731919065 41.37536765374654)
709,Les Corts - Carles III,POINT (2.128835686566618 41.38273224016145)
711,Av Pedralbes - Cavallers,POINT (2.115192720419895 41.39290269359492)
712,Av de l'Exèrcit - Trias i Giró,POINT (2.111179646283398 41.38567357056702)
713,CAP Vallcarca,POINT (2.1422547218229813 41.4154846839388)
716,Gran Via - Bilbao,POINT (2.194868776594674 41.409604807465435)
717,Gran Via - Selva de Mar,POINT (2.200884159115188 41.41366885211998)
719,Pg de Josep Carner - Jardins de Walter Benjamin,POINT (2.1753626497712677 41.37307223081262)
721,Pg de Josep Carner - Pg de Montjuïc,POINT (2.1743185429628302 41.37145298434873)
722,Paral·lel - Cabanes,POINT (2.170634729830233 41.37479406571474)
723,Paral·lel - Drassanes,POINT (2.174798861891265 41.37451307464027)
725,Mina de la Ciutat - Les Torres,POINT (2.1742677132237853 41.44735598691737)
727,CAP Horta,POINT (2.157599114542401 41.429138739801274)
728,Balmes - Almirall Oquendo,POINT (2.2077400375040335 41.43114556491946)
729,Balmes - Alarcón,POINT (2.210868010505908 41.42962799252792)
731,Pg Torras i Bages - Els Segadors,POINT (2.1912781085847604 41.43697603689052)
732,Hospital Sant Rafael,POINT (2.1407040169351235 41.42515970213906)
733,Escola Oficial d'Idiomes Vall d'Hebron,POINT (2.1385429999021843 41.42661693851605)
734,Centre Cívic Casa Groga,POINT (2.136988185425546 41.427023080458106)
742,Av de la Ribera - Pg Rocamora,POINT (2.190838936894086 41.48481509963086)
743,Bogatell - Jaume I,POINT (2.1889420936419643 41.48202676568731)
744,Felip II - Meridiana,POINT (2.18607725617953 41.42111692502323)
747,Av Catalunya - Sol,POINT (2.182103623711126 41.49374716852138)
748,Av de Cornellà - Pl Sardana,POINT (2.083990029297411 41.37260309142843)
749,Santa Rosalia - Castellbisbal,POINT (2.143729912693061 41.42075434970913)
752,Aiguablava - Pedrosa,POINT (2.182143268343419 41.448922778906415)
753,Aiguablava - La Fosca,POINT (2.1817631050431494 41.44839629710887)
754,Pg Vall d'Hebron - L'Arrabassada,POINT (2.139061678320507 41.418622960158665)
755,Pg Valldaura - Guineueta,POINT (2.165384079308054 41.43943707614339)
760,Badal - Av Carrilet,POINT (2.1346078256449807 41.36661667878248)
761,Av d'Esplugues - González Tablas,POINT (2.106660749823554 41.387484013832946)
762,Av d'Esplugues,POINT (2.1091462503894807 41.3898957794385)
763,Av d'Esplugues - Av Pearson,POINT (2.112003730841243 41.39331993203382)
764,Bisbe Català - Pl de Pedralbes,POINT (2.1142805918578413 41.39601257433363)
765,Pl Pius XII,POINT (2.1216176370069384 41.388116353271904)
766,Diagonal - Pl Pius XII,POINT (2.1226150738109846 41.38723754673029)
768,Grècia - Pl del Nen de la Rutlla,POINT (2.171447203936528 41.41911271930837)
769,Via Favència - Rambla Caçador,POINT (2.167093975030757 41.44147683649309)
770,Paral·lel - Margarit,POINT (2.164506492637661 41.37486616097471)
771,Ca n'Oliveres,POINT (2.0964783226957393 41.37662058039547)
772,Doctor Pi i Molist - Pl Virrei Amat,POINT (2.174619582719488 41.43084095814817)
773,Doctor Pi i Molist - Orduña,POINT (2.1730549389284635 41.433421404695785)
774,Gran Via - Vilamarí,POINT (2.151918826470393 41.37741693527575)
776,Sepúlveda - Av Mistral,POINT (2.1524085096752574 41.375683473248536)
777,Av Roma - Tarragona,POINT (2.1436143326882826 41.38047215602627)
778,Av Sant Ramon Nonat - Cardenal Reig,POINT (2.1164457975827276 41.37743378595494)
780,Trafalgar - Bruc,POINT (2.1770013195767977 41.389715218921836)
783,Sant Antoni Maria Claret - Lepant,POINT (2.1703997521199243 41.408311557197344)
784,València - Lepant,POINT (2.1774174152916523 41.40320779542744)
785,Gran Via - Padilla,POINT (2.182694553676593 41.400555953839586)
787,Escorial - Legalitat,POINT (2.160791166530652 41.40794375283994)
788,Pl Espanya - Paral·lel,POINT (2.1505975521030902 41.37490486402816)
789,Pg de l'Exposició - Santa Madrona,POINT (2.1585905981660525 41.370518163739064)
791,Ctra C-17 - Pl Espanya,POINT (2.184058614558646 41.49073686853625)
793,Rambla del Carmel,POINT (2.157562407202585 41.42574957756835)
795,Gran Via - Llacuna,POINT (2.190894864514411 41.40615434361912)
797,Costa Pacheco - Font del Roure,POINT (2.1296337217622776 41.42840579243751)
800,Natzaret - Cànoves,POINT (2.135450924351169 41.427012968026354)
803,Pg Verdum - Pl Jardins d'Alfàbia,POINT (2.173483649158115 41.43694121124807)
804,Via Júlia - Font de Canyelles,POINT (2.176252522076879 41.44042067369489)
805,Pg Valldaura - Font de Canyelles,POINT (2.1791620890563026 41.43903508659569)
806,Mercat de la Guineueta,POINT (2.1700021658127313 41.438791355409855)
807,Pg Valldaura - Pg de Verdum,POINT (2.1734947847393165 41.43843355569165)
808,Via Júlia - Pl Francesc Layret,POINT (2.177865711203276 41.44251653441927)
810,Via Júlia - Ptge Quintana,POINT (2.178940882721541 41.44499991322286)
813,Via Favència - Almansa,POINT (2.174626097453335 41.44488325318307)
814,Villarroel - Buenos Aires,POINT (2.1475974799467834 41.392052858771315)
815,Comte d'Urgell - Londres,POINT (2.146617934401478 41.391031660432716)
817,Via Favència - Biblioteca Les Roquetes,POINT (2.177481715183419 41.44585323585694)
818,Pg Valldaura - Escultor Ordóñez,POINT (2.179271280790736 41.438895340315554)
819,Pg Verdum - Pl de la República,POINT (2.174051478141843 41.43775644928861)
820,Metro Maragall,POINT (2.1761245817725854 41.42451846445222)
822,Diagonal - Av de Sarrià,POINT (2.1403095934047873 41.3913324034722)
823,Av Mare de Déu de Montserrat - Periodistes,POINT (2.174120065477978 41.421681505300846)
824,Alt de Pedrell - Aguilar,POINT (2.1687766304926224 41.42564461163663)
825,Alt de Pedrell - Palautordera,POINT (2.169577633082968 41.42601212708817)
826,Arc de Sant Martí - Camil Oliveras,POINT (2.17180052354985 41.423723911794816)
827,Llull - Bilbao,POINT (2.2034311703421987 41.40189068325748)
828,Guipúscoa - Bilbao,POINT (2.1920442745471655 41.41235148518829)
830,Llull - Ciutat de Granada,POINT (2.1989134711397136 41.39848462572281)
831,Collblanc - Rosich,POINT (2.1146484044843255 41.37576026467224)
835,Pujades - Àlaba,POINT (2.193287377328495 41.396149550684775)
838,Llorenç Serra,POINT (2.205177870499014 41.4504582732286)
839,Bruc - Provença,POINT (2.1656259972293093 41.39718945573578)
841,Llúria - Mallorca,POINT (2.165706238617575 41.39557567564333)
842,Aribau - Mallorca,POINT (2.1577096631610084 41.38968671052158)
843,Mercabarna,POINT (2.11554491168406 41.33117378010475)
844,Carrer número 6 - Carrer F,POINT (2.1181234300075773 41.32499066791248)
847,Vallcarca,POINT (2.144370952992232 41.4130260848498)
848,Pg Mare de Déu del Coll - Cartago,POINT (2.1463799730221784 41.41542942698555)
849,Pg Mare de Déu del Coll - Baixada de Sant Marià,POINT (2.147738880851058 41.41783197830339)
850,Pg Mare de Déu del Coll - Santuari,POINT (2.149116170793489 41.42014853592378)
851,Pg Mare de Déu del Coll - Santuari,POINT (2.1489180400230157 41.42007442155252)
852,Pg Mare de Déu del Coll - Baixada Solanell,POINT (2.147552771561052 41.417603035862925)
853,Pg Mare de Déu del Coll - Pl Flandes,POINT (2.1459240224174927 41.41530613352088)
854,Riera Blanca - Onze de Setembre,POINT (2.1214548031798897 41.37732152305808)
